Gene,Club cells_1_corr,Club cells_1_pval,Club cells_1_ci_low,Club cells_1_ci_high,NE_7_corr,NE_7_pval,NE_7_ci_low,NE_7_ci_high
Gm43062,0.005205771017698586,0.7320210104431284,-0.024584998992601515,0.03498730350363448,-0.0052057464244675946,0.7320222277425744,-0.03498727893984265,0.024585023571633887
Hmga2,0.005216490104135091,0.7314905084191836,-0.024574286091277424,0.03499800975543722,-0.0052164788026399685,0.7314910676778829,-0.0349979984674777,0.024574297386254978
Trappc6a,0.005225392106004103,0.7310500338551451,-0.0245653892208286,0.03500690109318592,-0.005225356225243172,0.7310518090715805,-0.03500686525541767,0.024565425080916095
Ints14,0.005236688163618362,0.7304912280463068,-0.024554099667857345,0.03501818361194265,-0.005236673936625922,0.7304919317529738,-0.03501816940200671,0.024554113886662194
Zcchc10,0.005238160652899339,0.7304183958521016,-0.024552628025924516,0.03501965433581653,-0.005238146707040195,0.730419085630122,-0.03501964040667806,0.024552641963759083
Actr8,0.005239650187634002,0.7303447230285174,-0.02455113934821549,0.0350211420845766,-0.005239540763227927,0.7303501351070147,-0.035021032791376534,0.024551248709667125
Mettl5,0.005240724362556203,0.7302915955660527,-0.024550065791253576,0.03502221497146497,-0.005240680004103543,0.7302937894587573,-0.0350221706662035,0.024550110124188698
Apip,0.005273692252555322,0.7286616716608525,-0.02451711683388077,0.03505514329656857,-0.005273697142352202,0.7286614300012757,-0.035055148180492386,0.024517111946887177
Rab25,0.005287686289696554,0.7279701801293971,-0.02450313081359408,0.03506912051986131,-0.005287627432652402,0.7279730879870716,-0.035069061733558345,0.024503189636944835
Rnf6,0.005287673879712148,0.7279707932497084,-0.024503143216474264,0.03506910812479267,-0.005287781343767528,0.7279654839502515,-0.03506921545968489,0.02450303581393747
Psmd4,0.0052913161275992895,0.7277908539866942,-0.024499503053235318,0.03507274599460753,-0.005291321642653124,0.7277905815359051,-0.03507275150303153,0.024499497541337435
Gm44287,0.005296382454249719,0.7275405853989197,-0.024494439624993876,0.03507780623009526,-0.005296375497160354,0.7275409290483106,-0.035077799281371336,0.024494446578104186
Gm20633,0.005298620615558538,0.7274300329899103,-0.024492202743634246,0.035080041700012575,-0.005298615867029717,0.7274302675341611,-0.03508003695719418,0.024492207489447814
Trappc6b,0.005308558596648641,0.7269392218962365,-0.02448227044222723,0.035089967727069675,-0.005308580768174867,0.7269381270272224,-0.03508998987192002,0.024482248283365742
Zglp1,0.005309555705405056,0.7268899834608493,-0.024481273903006553,0.03509096363611619,-0.005309541255827847,0.7268906969903837,-0.03509094920392498,0.024481288344330773
Trank1,0.005310017535501699,0.7268671781145872,-0.02448081233668128,0.03509142491052409,-0.005310013475829216,0.7268673785817086,-0.03509142085573638,0.024480816394035165
Ccdc61,0.005312054695368789,0.7267665852706142,-0.02447877634017372,0.03509345961906379,-0.00531208596149258,0.7267650414184899,-0.03509349084756293,0.02447874509190313
Mfsd9,0.005315996671077369,0.7265719479645851,-0.024474836614904807,0.035097396850666894,-0.0053159828484724,0.7265726304328012,-0.035097383044698824,0.02447485042962019
Gm19426,0.005320481799314518,0.7263505136460645,-0.024470354046063,0.03510187657999876,-0.0053205497275688055,0.7263471601502132,-0.03510194442647624,0.02447028615656211
Ppp2r1b,0.00532217445708845,0.7262669517356602,-0.024468662353876614,0.03510356719995045,-0.00532216470327704,0.7262674332454743,-0.035103557457882316,0.02446867210212439
Lrrc41,0.005325707429634477,0.726092548981428,-0.024465131396187872,0.03510709591853579,-0.0053257513860085525,0.7260903791946942,-0.03510713982197845,0.024465087464877473
Mthfsl,0.0053437568241128785,0.7252017747080328,-0.024447092283695973,0.03512512356861839,-0.005343777794438944,0.7252007399957163,-0.03512514451366989,0.02444707132530454
Adam28,0.005348788130681726,0.724953535679913,-0.024442063839794807,0.03513014881043697,-0.005348811580088925,0.7249523787800634,-0.03513017223157467,0.02444204040372611
Zfp87,0.005362914897048469,0.7242566913838215,-0.024427945103090577,0.035144258540311536,-0.005362836080893317,0.7242605785896318,-0.03514417981923944,0.024428023874479548
Zfp74,0.005366256956809559,0.7240918678323076,-0.024424604941219966,0.03514759656790371,-0.005366275582415366,0.7240909492913437,-0.03514761517103601,0.024424586326189414
Emc4,0.0053690208929802145,0.7239555658121294,-0.024421842574132192,0.03515035716890503,-0.005369005585944521,0.7239563206462449,-0.035150341880341184,0.02442185787247935
Anpep,0.005372040007554887,0.7238066898037392,-0.02441882517298498,0.0351533726398739,-0.005372034956890602,0.7238069388490787,-0.03515336759530544,0.02441883022078333
Ppp1r11,0.005383035435257274,0.7232645809431673,-0.02440783598089077,0.03516435479320658,-0.005383018991330794,0.7232653915764572,-0.035164338369137606,0.024407852415497127
Snhg20,0.00538361016558861,0.7232362487602572,-0.0244072615762963,0.03516492882948962,-0.005383652168404238,0.7232341781841178,-0.03516497078158159,0.024407219597285614
Alkbh3,0.005401692502725762,0.7223450469762822,-0.024389189477544544,0.035182989320237015,-0.005401636445080231,0.7223478092390216,-0.035182933330348255,0.02438924550347981
Cenpt,0.0054131425304414045,0.7217809181958417,-0.024377745922871504,0.03519442550440751,-0.005413166514990115,0.7217797366652356,-0.03519444945994975,0.02437772195187378
Nabp2,0.005415845151977222,0.7216477854046306,-0.02437504482806948,0.03519712485722716,-0.005415890335478017,0.7216455597093423,-0.03519716998607656,0.02437499967008953
6230400D17Rik,0.005426310681631681,0.7211323265488558,-0.024364585206378023,0.035207577725129106,-0.00542629188398957,0.7211332522759231,-0.035207558950235224,0.024364603993414405
Gigyf2,0.0054561065220570075,0.7196654856547038,-0.024334806150474217,0.03523733748128329,-0.005456122862831432,0.7196646814853754,-0.03523735380225372,0.02433478981889033
Tab3,0.005498188096844822,0.7175955790069826,-0.024292748190917347,0.03527936800318049,-0.00549817125780482,0.7175964068717932,-0.03527935118459049,0.024292765020528753
Serp1,0.005507685604827269,0.7171287018743856,-0.024283255998136216,0.03528885397432194,-0.005507678756478003,0.7171290384865225,-0.03528884713429345,0.024283262842654793
Ip6k2,0.005509134656658881,0.7170574788751649,-0.024281807756782105,0.03529030126548519,-0.005509097270280937,0.7170593164389631,-0.03529026392453508,0.02428184512225083
Ctrl,0.005515742697198859,0.716732715284002,-0.024275203410637956,0.03529690127535121,-0.00551573013477051,0.7167333326377374,-0.0352968887281923,0.024275215966045424
Pola2,0.005517030917985737,0.7166694094045919,-0.024273915909761322,0.035298187930275934,-0.0055170529992599,0.7166683243012912,-0.03529820998470894,0.024273893840826212
Actr3,0.00552643030387009,0.716207562733207,-0.024264521773645503,0.03530757588800126,-0.005526477556089396,0.7162052412179405,-0.0353076230827561,0.02426447454780433
Gm26533,0.005533728740840418,0.715849019490497,-0.02425722740938781,0.035314865447607376,-0.005533754108193105,0.7158477734023082,-0.035314890784099266,0.02425720205618522
Cd81,0.005534303761954308,0.7158207736457773,-0.02425665270901546,0.03531543976916672,-0.0055342070703018175,0.7158255232483594,-0.03531534319514795,0.024256749346735603
Polr3c,0.005536052507894534,0.715734875178305,-0.024254904938388788,0.03531718638751085,-0.005536043505170281,0.7157353173832552,-0.03531717739574015,0.02425491393609249
Gm26670,0.005544310080424242,0.7153293115067073,-0.024246651968826177,0.035325433911081026,-0.0055443292382848595,0.7153283706779571,-0.03532545304562299,0.024246632821639885
Sdhaf2,0.005556280624350167,0.7147415310001435,-0.024234688090355977,0.03533738988038617,-0.005556283580542797,0.7147413858653351,-0.03533739283297846,0.024234685135808363
Lrat,0.005558267618311807,0.7146439815003466,-0.024232702201969436,0.03533937445427744,-0.0055582893095279294,0.7146429166172918,-0.03533939611907333,0.02423268052282114
Gatd3a,0.005559850059397564,0.7145662964562616,-0.024231120641195,0.035340954967852244,-0.005559853048373576,0.7145661497245384,-0.035340957953187355,0.024231117653881615
B930036N10Rik,0.0055667283744289045,0.7142286612425104,-0.02422424615083468,0.03534782490294007,-0.005566729400227721,0.7142286108933871,-0.03534782592748893,0.024224245125606045
Pcid2,0.005570933865499831,0.714022254230356,-0.02422004299682933,0.035352025269018254,-0.00557092364269862,0.7140227559437584,-0.035352015058676266,0.024220053213950828
Zc3h11a,0.005580530963582831,0.7135513035543575,-0.024210451228078862,0.03536161066772348,-0.005580544362257722,0.7135506461281726,-0.03536162405006084,0.024210437836840508
Frg1,0.005585904150692798,0.7132876770859524,-0.02420508102234043,0.035366977302237215,-0.005585922305957165,0.7132867863861643,-0.035366995435358345,0.024205062877146796
Eef1e1,0.005587531492105571,0.7132078410426096,-0.0242034545835366,0.035368602658769926,-0.005587517852467661,0.7132085101790818,-0.03536858903576903,0.024203468215609904
Acly,0.005590348671444919,0.7130696399432424,-0.024200638966379927,0.03537141640160284,-0.0055903287295970125,0.7130706181884261,-0.03537139648408244,0.024200658897171337
Rnf41,0.005593321562813606,0.7129238103574036,-0.024197667723026842,0.03537438566600941,-0.005593367861198207,0.7129215393602877,-0.03537443190790528,0.024197621450303484
Arv1,0.005598527247582425,0.7126684805613053,-0.024192464922749898,0.035379584998515706,-0.005598601961233992,0.7126648162206721,-0.03537965962098583,0.024192390250485734
Dda1,0.005600018248861732,0.7125953554661699,-0.024190974747343386,0.035381074180096346,-0.005600122678247086,0.7125902339003396,-0.03538117848202547,0.02419087037579701
Pold4,0.005605943566094709,0.7123047786115205,-0.024185052710863728,0.03538699226444429,-0.005605979360457374,0.7123030233870284,-0.03538702801510733,0.024185016936313475
Cggbp1,0.005612501785528837,0.7119832129799315,-0.024178498120173024,0.03539354247599039,-0.0056123333028572885,0.7119914734593475,-0.03539337419907597,0.024178666509653095
Hmg20a,0.005615947781827448,0.7118142678165367,-0.024175054029560033,0.03539698426354332,-0.005615975781438272,0.7118128951513115,-0.03539701222895411,0.024175026045430502
Samd15,0.00562879371916983,0.711184601041829,-0.024162215189974575,0.035409814505356456,-0.005628799017371454,0.7111843413815193,-0.03540981979708256,0.024162209894698333
Hnrnpa1,0.005633411864007871,0.7109582824427341,-0.02415759959439548,0.035414427005215604,-0.005633423917184091,0.7109576917934101,-0.03541443904365699,0.024157587547871062
Scx,0.005635827878803532,0.7108398924282068,-0.024155184912756457,0.03541684006629553,-0.0056358022764775185,0.7108411469616889,-0.03541681449527164,0.024155210500956932
Nub1,0.005641051901914403,0.7105839276980102,-0.02414996377107244,0.03542205770155332,-0.005641141867171752,0.710579519899654,-0.03542214755678835,0.024149873855423203
Spsb3,0.005647870144059929,0.7102498990991615,-0.024143149287236168,0.03542886760401756,-0.0056478983396466426,0.7102485179007687,-0.035428895765111316,0.024143121107185504
Cntrl,0.005664986298058685,0.709411616633745,-0.02412604255569993,0.035445962810336386,-0.005664904691912223,0.7094156125513286,-0.03544588130410531,0.024126124116963507
5430403G16Rik,0.005668291895240316,0.7092497618438953,-0.024122738776243328,0.03544926435994044,-0.0056682379051341365,0.7092524053024214,-0.03544921043594831,0.02412279273666595
Tmem115,0.005688923165152529,0.7082398719407345,-0.02410211883661912,0.035469870352960446,-0.005688941035767387,0.7082389974053951,-0.03546988820166972,0.024102100975807467
Ccdc115,0.005696679815690154,0.7078603204275478,-0.02409436643932509,0.035477617493702936,-0.005696723426685673,0.707858186641916,-0.03547766105122046,0.02409432285223288
Tjp1,0.0057019338533056164,0.7076032689658932,-0.024089115280647336,0.03548286508773903,-0.00570189888807737,0.7076049795141328,-0.03548283016539775,0.0240891502267219
1700008J07Rik,0.005712971793282308,0.7070633511582683,-0.02407808338352966,0.035493889485378974,-0.005713042082186954,0.7070599134673001,-0.03549395968802365,0.02407801313308231
Aqp11,0.005726007868796574,0.7064258847501959,-0.024065054435434295,0.03550690955772924,-0.005726043469089375,0.7064241441711141,-0.035506945114305064,0.024065018854591946
Ndufv3,0.005742150401730181,0.7056367972366555,-0.024048920714337105,0.03552303225998266,-0.005742127567126524,0.7056379132261656,-0.03552300945344167,0.024048943536486837
Large2,0.005742489482464051,0.7056202255086299,-0.02404858181853318,0.035523370923998474,-0.005742549518915815,0.7056172913908235,-0.035523430886666874,0.024048521814823753
Aagab,0.0057492141890979264,0.7052916010267583,-0.024041860778046983,0.035530087364796105,-0.005749129793907551,0.7052957249296177,-0.035530003073358796,0.02404194512724382
Irak4,0.005749856576158144,0.7052602115852058,-0.024041218741059762,0.035530728962109924,-0.005749894999489746,0.7052583340929799,-0.03553076733820335,0.024041180338666424
Mad2l1bp,0.005757045143975382,0.7049089854099349,-0.02403403408902304,0.03553790869067496,-0.005756993340863184,0.7049115162329709,-0.035537856951272234,0.02403408586392788
Tmem132c,0.0057621071451208015,0.7046616988529437,-0.024028974843421213,0.03554296446560596,-0.005762060302233479,0.7046639870572152,-0.03554291768034194,0.0240290216608162
Kat6b,0.00576850264144059,0.7043493136083554,-0.024022582826362642,0.035549352093345025,-0.005768546200195708,0.7043471861706858,-0.035549395598500094,0.024022539291295893
Mlh1,0.005770452102779887,0.7042541029243075,-0.024020634425079818,0.035551299155716684,-0.005770446012291186,0.7042544003734144,-0.035551293072723165,0.024020640512257052
Glt1d1,0.0057724235617371495,0.7041578225990659,-0.024018664037910482,0.03555326818840656,-0.005772481634366216,0.7041549865725012,-0.03555332618956234,0.02401860599684922
Ptprm,0.005775895237927325,0.703988287545773,-0.024015194248541906,0.03555673559145535,-0.00577588633905212,0.7039887220926485,-0.03555672670353432,0.02401520314258158
Pfdn6,0.005779051655387228,0.7038341605269638,-0.02401203954594067,0.03555988812319038,-0.005779077598871462,0.7038328937639546,-0.03555991403473429,0.024012013616548884
Ccdc71l,0.005780257076925836,0.7037753033244584,-0.024010834779142263,0.035561092060631856,-0.0057802270028943295,0.7037767717297435,-0.03556106202362811,0.024010864836839726
Mmp14,0.005781147834844391,0.7037318113643432,-0.024009944504994725,0.035561981721806926,-0.005781127694247315,0.7037327947342268,-0.035561961606008434,0.024009964634653956
1110059E24Rik,0.0057838269782955806,0.7036010059044904,-0.024007266816302733,0.035564657566284866,-0.00578381402717149,0.7036016382040617,-0.03556464463110923,0.024007279760395468
Stt3a,0.00578532223117793,0.70352800606964,-0.024005772375148084,0.03556615097779637,-0.0057852095974644325,0.7035335048721258,-0.03556603848279343,0.024005884947720775
Psmd9,0.005790613475160992,0.7032697038524109,-0.0240004840025526,0.035571435704661356,-0.0057905869898141225,0.7032709967001709,-0.035571409251940106,0.024000510473530877
Ino80,0.0057970717769513245,0.702954475859358,-0.023994029203215042,0.035577886049635035,-0.005797019868155456,0.7029570093104718,-0.03557783420480221,0.02399408108386974
1700066M21Rik,0.005798878801389757,0.7028662846135345,-0.023992223158313616,0.03557969084732226,-0.005798937279595495,0.7028634306702956,-0.03557974925346351,0.023992164711804015
Pigv,0.005806295864891076,0.7025043391016026,-0.023984810113356184,0.035587098768925914,-0.005806309038648251,0.7025036962949691,-0.03558711192644287,0.0239847969467336
Ube2l6,0.005813666312149678,0.7021447351951551,-0.023977443656139623,0.035594460128501745,-0.005813663454223587,0.7021448746203753,-0.03559445727410008,0.023977446512519183
