,orig.ident,nCount_RNA,nFeature_RNA,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well,percent.mt,condition,nCount_SCT,nFeature_SCT,SCT_snn_res.0.8,seurat_clusters,tree.ident,SCT_snn_res.0.5,rcpa_clusters,predicted.id,prediction.score.Generalist.NE,prediction.score.Neuroendocrine2,prediction.score.Stress,prediction.score.Generalist.nonNE,prediction.score.nonNE1,prediction.score.Neuroendocrine1,prediction.score.Intermediate,prediction.score.nonNE2,prediction.score.max,Ascl1_targets_score1,Rest_targets_score1,HES1_high_score1,Liu_sclcI_score1,Intermediate_score1,NE1_score1,NE2_score1,nonNE1_score1,nonNE2_score1,stress_score1,ident
03_28_41__s6,organoid,8908.0,3651.0,D_Sample2,GRCm39,3651,8908,15018,3,28,41,A3,C4,D5,2.682981589582398,shRORB1,8745.0,3632,0,2,2,1,2,Generalist NE,0.6203899622358336,0.0,0.0,0.0,0.0,0.0,0.3796100377641665,0.0,0.6203899622358336,0.293957011608575,0.192411647472292,-0.10625447465375035,-0.052872986259816956,0.6378672688421742,0.26063601958418453,0.1964685291980543,-0.03377003345246411,0.04003712384333612,0.05866997515419309,D_Sample2
03_28_70__s6,organoid,7187.0,2586.0,D_Sample2,GRCm39,2586,7187,12173,3,28,70,A3,C4,F10,6.136079031584806,shRORB1,7845.0,2574,11,1,11,11,1,Intermediate,0.0,0.0,0.0,0.07258892816203193,0.0,0.0,0.9274110718379681,0.0,0.9274110718379681,-0.042725825848424784,-0.17003156587935328,0.11642473805649858,0.03339664247536772,0.4459964588640961,-0.096239641121596,-0.1043219961778269,0.25370442698454115,0.10911937783508306,-0.016774514884490388,D_Sample2
03_28_91__s6,organoid,17198.0,4612.0,D_Sample2,GRCm39,4612,17198,28876,3,28,91,A3,C4,H7,3.948133503895802,shRORB1,9116.0,3758,11,8,1,11,8,Intermediate,0.012185469516768348,0.0,0.0,0.26559241725044624,0.0,0.0,0.7222221132327854,0.0,0.7222221132327854,-0.04114495244033242,-0.26657829085593243,0.14236591645059785,0.042703544012833536,0.44251138563623393,-0.1330573773252346,-0.10927841898048621,0.22553470635569636,0.13030005952695659,0.07296493426482831,D_Sample2
03_29_18__s6,organoid,4216.0,1861.0,D_Sample2,GRCm39,1862,4217,7202,3,29,18,A3,C5,B6,8.847248576850095,shRORB1,7912.0,1899,18,6,18,3,6,Intermediate,0.0,0.0,0.0,0.02646518441654382,0.0,0.0,0.973534815583456,0.0,0.973534815583456,-0.01555457851253296,-0.16481348691996775,0.09770287457991945,0.00802159248948453,0.41765077052470634,-0.1474809483282892,-0.1415151107411417,0.2863261132057313,0.14726384147411287,-0.10362857033159151,D_Sample2
03_29_35__s6,organoid,18318.0,4300.0,D_Sample2,GRCm39,4300,18318,31480,3,29,35,A3,C5,C11,5.22982858390654,shRORB1,8821.0,3130,11,8,1,11,8,Generalist nonNE,0.0,0.0,0.0,0.5366679400544669,0.03145887146876976,0.0,0.4318731884767635,0.0,0.5366679400544669,-0.05466151492209044,-0.21715882785053803,0.190445068364371,0.04549904179769401,0.2848366617485139,-0.14050158621387399,-0.08969741782764909,0.35788808288102386,0.14416716891215328,0.037736204818805505,D_Sample2
03_29_46__s6,organoid,10006.0,3747.0,D_Sample2,GRCm39,3747,10006,17622,3,29,46,A3,C5,D10,1.4591245252848293,shRORB1,9108.0,3720,1,2,7,2,2,Generalist NE,0.7226709610751082,0.0,0.0,0.0,0.0,0.0031462118882628278,0.27418282703662894,0.0,0.7226709610751082,0.3370457772005474,0.1328571642838841,-0.09079575970518375,-0.05371073718407233,0.2826025165423042,0.17320382083155145,0.03063875754192108,-0.026847055660062374,0.04891686510116379,0.05745318508293637,D_Sample2
03_30_30__s6,organoid,12673.0,3752.0,D_Sample2,GRCm39,3752,12673,21597,3,30,30,A3,C6,C6,2.4224729740392963,shRORB1,9097.0,3701,10,8,1,9,8,Intermediate,0.016502750115121326,0.0,0.0,0.16096802702263321,0.0,0.0,0.822529222862245,0.0,0.822529222862245,-0.04065857034965023,-0.23883573972239364,0.09375979185639743,0.03854829203752644,0.5156396942058261,-0.12304716576947927,-0.08178413106476015,0.3279919130964829,0.092920353553552,0.015380550338483956,D_Sample2
03_31_69__s6,organoid,12900.0,3862.0,D_Sample2,GRCm39,3862,12900,21829,3,31,69,A3,C7,F9,3.937984496124031,shRORB1,9097.0,3797,10,3,6,9,3,Intermediate,0.09626394746373898,0.0,0.0,0.0644885860561276,0.0,0.0,0.8392474664801334,0.0,0.8392474664801334,-0.025845684951777304,-0.23835530508841105,0.09067593648419023,0.021918504786727452,0.5751678953336575,-0.16379662723489932,-0.12447310120177767,0.2808701451625959,0.18154364308549215,-0.018817753653861236,D_Sample2
03_32_06__s6,organoid,4092.0,1058.0,D_Sample2,GRCm39,1058,4092,7095,3,32,6,A3,C8,A6,10.21505376344086,shRORB1,8288.0,1124,15,1,4,3,1,Intermediate,0.26732520054142994,0.0,0.0,0.0,0.0,0.0,0.7326747994585701,0.0,0.7326747994585701,0.05727959970208564,-0.017040116517290607,-0.022877742161625695,-0.006665632908194934,0.29324734463749286,-0.0465204645706504,-0.017011536287995302,-0.05103494076502568,0.05994772810540577,0.011628941690812925,D_Sample2
03_32_17__s6,organoid,12278.0,4216.0,D_Sample2,GRCm39,4216,12278,21136,3,32,17,A3,C8,B5,2.3212249552044306,shRORB1,9207.0,4169,6,2,8,7,2,Generalist NE,0.956397456171273,0.0,0.0,0.0,0.0,0.043602543828727164,0.0,0.0,0.956397456171273,0.29783208998910193,0.2775276707301992,-0.09601538289846775,-0.029177598073984304,0.500050841355192,0.48507367087053616,0.20456358490682763,0.054242964285004,-0.051576164597678595,0.23938426276554167,D_Sample2
03_33_18__s6,organoid,9463.0,2934.0,D_Sample2,GRCm39,2934,9463,16192,3,33,18,A3,C9,B6,3.772587974215365,shRORB1,8869.0,2912,11,8,1,11,8,Generalist nonNE,0.03466454446483968,0.0,0.0,0.5213311619993722,0.0034122929168991073,0.0,0.44059200061888903,0.0,0.5213311619993722,-0.027055971187638903,-0.21166254233760914,0.11699141028643945,0.030974968766129693,0.2991034256145192,-0.1629147182699891,-0.053947801080846125,0.3393314282452747,0.25993795792485597,-0.014746785873754983,D_Sample2
03_33_69__s6,organoid,9845.0,3744.0,D_Sample2,GRCm39,3745,9846,16826,3,33,69,A3,C9,F9,1.218892839004571,shRORB1,9054.0,3724,4,1,3,5,1,Generalist NE,0.7740663356105472,0.0,0.0,0.0,0.0,0.0,0.2259336643894529,0.0,0.7740663356105472,0.27848155460774193,0.22330227307254286,-0.09858756651457859,-0.059344804592201386,0.3956580828961713,0.08046071359091683,0.030613137403840474,-0.04966814250801557,0.04690191831819912,-0.04155863135093135,D_Sample2
03_34_73__s6,organoid,13738.0,4517.0,D_Sample2,GRCm39,4517,13738,22846,3,34,73,A3,C10,G1,1.4630950647838112,shRORB1,9264.0,4371,1,2,2,2,2,Generalist NE,0.7600732409576245,0.0,0.0,0.0,0.0,0.23992675904237543,0.0,0.0,0.7600732409576245,0.3631784147283413,0.24144073172424663,-0.115565306488984,-0.05217364016928807,0.145429427769333,0.2862365708331982,0.012103131445157234,-0.062283518232358295,-0.08420984093283856,0.029027557032189344,D_Sample2
03_36_12__s6,organoid,12531.0,3606.0,D_Sample2,GRCm39,3606,12531,21194,3,36,12,A3,C12,A12,4.955709839597797,shRORB1,9124.0,3572,11,8,1,11,8,Generalist nonNE,0.0,0.0,0.0,0.7862100206785974,0.06690220923474154,0.0,0.14688777008666107,0.0,0.7862100206785974,-0.05872059660029273,-0.22026566931625174,0.19234597116644356,0.0369141327264369,0.20278660067255933,-0.150639245920717,-0.08391017615640195,0.3075915825763576,0.24567533548405707,0.01647999075545678,D_Sample2
03_37_36__s6,organoid,17128.0,4492.0,D_Sample2,GRCm39,4492,17128,29141,3,37,36,A3,D1,C12,3.035964502568893,shRORB1,9129.0,3567,11,8,1,11,8,Generalist nonNE,0.0,0.0,0.0,0.8363328517202939,0.11864926541258587,0.0,0.04501788286711986,0.0,0.8363328517202939,-0.07217316472060659,-0.2317694557266611,0.21053052735912034,0.0313976352426574,0.265893965651807,-0.1339328450946175,-0.13318916266751016,0.4231576323576701,0.21906111998809774,0.058918513183370366,D_Sample2
03_37_71__s6,organoid,10979.0,3706.0,D_Sample2,GRCm39,3706,10979,18202,3,37,71,A3,D1,F11,2.1859914382002006,shRORB1,9185.0,3692,11,8,1,11,8,Intermediate,0.0,0.0,0.0,0.132539587680364,0.0,0.0,0.8674604123196359,0.0,0.8674604123196359,-0.04295569674976124,-0.257483384214651,0.09681734105352344,0.012576931781845144,0.42273789885920826,-0.1947360172033669,-0.14757684044957264,0.3010387026658576,0.1492322511239223,-0.010923867639139856,D_Sample2
03_38_12__s6,organoid,18540.0,5171.0,D_Sample2,GRCm39,5171,18540,31772,3,38,12,A3,D2,A12,1.3969795037756203,shRORB1,9044.0,3874,14,4,12,0,4,Neuroendocrine1,0.41600385793984485,0.0,0.0,0.0,0.0,0.5839961420601552,0.0,0.0,0.5839961420601552,0.3026322424460729,0.29758282305370276,-0.07482099449880643,-0.05319314195011799,0.3276118021354848,0.5158557875380982,0.48010263908486106,-0.014011782553640134,0.020463269097899042,0.2414096190612647,D_Sample2
03_38_29__s6,organoid,4423.0,2188.0,D_Sample2,GRCm39,2188,4423,7342,3,38,29,A3,D2,C5,3.0522269952520915,shRORB1,7765.0,2192,8,6,18,0,6,Generalist NE,0.611893051856818,0.0,0.0,0.0,0.0,0.0,0.3881069481431821,0.0,0.611893051856818,0.23356419871531856,0.062161109658753516,-0.060754467416661434,-0.0255980377760308,0.37390582637446046,0.23760710694782128,0.31323391032739384,0.01920123547385555,0.03138267751347845,0.06377338036170146,D_Sample2
03_39_29__s6,organoid,15737.0,5221.0,D_Sample2,GRCm39,5221,15737,25904,3,39,29,A3,D3,C5,2.281248014233971,shRORB1,9393.0,4647,3,3,6,4,3,Generalist NE,0.9092887432864232,0.0,0.0,0.0,0.0,0.009660927762705423,0.08105032895087146,0.0,0.9092887432864232,0.26435407179389064,0.21041872608278284,-0.028363468524969848,-0.018426053016804972,0.4383760606138206,0.4928075536721546,0.20009110182509887,0.05715636832244275,0.02599109308522715,0.13398312273589225,D_Sample2
03_40_24__s6,organoid,18750.0,5216.0,D_Sample2,GRCm39,5216,18750,31861,3,40,24,A3,D4,B12,1.696,shRORB1,9043.0,3955,0,3,6,1,3,Generalist NE,0.9100128523262282,0.0,0.0,0.0,0.0,0.0,0.08998714767377133,0.0,0.9100128523262282,0.2931794923805313,0.07543316351448909,-0.0972204921599242,-0.055476771741997354,0.3852209667798406,0.2587161456225086,0.10045654548809635,0.00011900900544015158,-0.008367758674454218,0.07593474400738617,D_Sample2
03_40_42__s6,organoid,11217.0,4069.0,D_Sample2,GRCm39,4069,11217,18844,3,40,42,A3,D4,D6,2.34465543371668,shRORB1,9255.0,4049,2,6,13,0,6,Neuroendocrine1,0.17785091318450502,0.0,0.0,0.0,0.0,0.8221490868154949,0.0,0.0,0.8221490868154949,0.3633783160219086,0.3276880500956573,-0.09718978371285619,-0.0514057283680807,0.24870121516752208,0.5819652346924056,0.44805917441345633,-0.0667293154330123,-0.02212048673476487,0.12222363410196307,D_Sample2
03_40_48__s6,organoid,16700.0,4312.0,D_Sample2,GRCm39,4312,16700,28374,3,40,48,A3,D4,D12,2.6167664670658684,shRORB1,9106.0,3580,11,8,1,11,8,Intermediate,0.012058378221803516,0.0,0.0,0.1773040501925814,0.0,0.0,0.8106375715856149,0.0,0.8106375715856149,-0.05036467263467208,-0.2557945425129137,0.13298687487675065,0.04613371439314788,0.3133573966345097,-0.13519504412482458,-0.08535485844060883,0.43456935562409343,0.193659685182129,0.08446217665115749,D_Sample2
03_42_86__s6,organoid,10833.0,3343.0,D_Sample2,GRCm39,3343,10833,18211,3,42,86,A3,D6,H2,3.9324286901135417,shRORB1,9135.0,3321,11,8,1,11,8,Generalist nonNE,0.0,0.0,0.0,0.7245366876188599,0.055721396995364755,0.0,0.21974191538577578,0.0,0.7245366876188599,-0.04530140012782362,-0.19593617680074843,0.17221299295184983,0.0405838126034455,0.36205030157162754,-0.1448444533613669,-0.07682741629633999,0.31572014436401974,0.22034447368474752,0.05329333637591348,D_Sample2
03_44_91__s6,organoid,6463.0,2489.0,D_Sample2,GRCm39,2489,6463,10769,3,44,91,A3,D8,H7,4.87389757078756,shRORB1,7733.0,2473,11,8,1,11,8,Intermediate,0.028517416276848236,0.0,0.0,0.3693711163936091,0.006948770382563093,0.0,0.5951626969469797,0.0,0.5951626969469797,-0.011898822237363257,-0.16958216102765217,0.11617693213921541,0.032997266868893996,0.3484728431722274,-0.1752079196010538,-0.13267364376186022,0.34697903217817355,0.10600271258242225,0.03512704985509457,D_Sample2
03_45_04__s6,organoid,8198.0,3264.0,D_Sample2,GRCm39,3264,8198,13653,3,45,4,A3,D9,A4,1.451573554525494,shRORB1,8223.0,3249,7,2,8,8,2,Generalist NE,0.8483791381196046,0.0,0.0,0.0,0.0,0.15162086188039536,0.0,0.0,0.8483791381196046,0.34071444787870087,0.24638452765673147,-0.07892335117825183,-0.026643397692069165,0.3321584918849301,0.3353193846538064,0.21370308479243194,0.011901384600163045,0.04224701989362545,0.1729810471098863,D_Sample2
03_46_78__s6,organoid,4135.0,1383.0,D_Sample2,GRCm39,1383,4135,7064,3,46,78,A3,D10,G6,9.891172914147521,shRORB1,8203.0,1432,15,6,18,3,6,Generalist NE,0.8845965131114891,0.0,0.0,0.0,0.0,0.06740562247542924,0.04799786441308187,0.0,0.8845965131114891,0.17473096407980354,0.13809845834062928,-0.02892593095362188,-0.01280272320379023,0.10481315436987639,0.49850820057297385,0.2175188989184787,0.0725630636422459,-0.015598553648466733,0.07331954829867199,D_Sample2
03_47_33__s6,organoid,13852.0,4025.0,D_Sample2,GRCm39,4025,13852,23228,3,47,33,A3,D11,C9,4.771874097603234,shRORB1,9146.0,3838,11,8,1,11,8,Intermediate,0.01388126385276268,0.0,0.0,0.34233036014487017,0.0,0.0,0.6437883760023675,0.0,0.6437883760023675,-0.05648851766798224,-0.27169641439569386,0.12521098611590536,0.02067697803578375,0.5205188024815031,-0.15964011678630088,-0.10727633322998101,0.3373646303148663,0.15017451444829277,0.13948746221169664,D_Sample2
03_48_54__s6,organoid,7349.0,2625.0,D_Sample2,GRCm39,2625,7349,12384,3,48,54,A3,D12,E6,4.381548510001361,shRORB1,7911.0,2617,11,8,1,11,8,Intermediate,0.01040649410968652,0.0,0.0,0.21235568479785194,0.0,0.0,0.7772378210924612,0.0,0.7772378210924612,-0.02304983229199961,-0.1924544211862608,0.10262397513637235,0.03237351779154363,0.44654677638931495,-0.1763329666176762,-0.10335955779510303,0.27083203516778875,0.0886534067678335,-0.06252431343296162,D_Sample2
03_50_36__s6,organoid,4942.0,1383.0,D_Sample2,GRCm39,1383,4942,8387,3,50,36,A3,E2,C12,6.819101578308377,shRORB1,8122.0,1371,14,1,10,18,1,Intermediate,0.31959207887346497,0.0,0.0,0.0,0.0,0.0,0.6804079211265349,0.0,0.6804079211265349,0.12254305793887904,0.14993513017470195,-0.023127020297138694,-0.017400979763684134,0.3078646192888509,0.010425751998483931,0.15366173890735252,0.08625098204774974,0.020944286244201644,0.04747873980089025,D_Sample2
03_51_73__s6,organoid,9994.0,3368.0,D_Sample2,GRCm39,3368,9994,16460,3,51,73,A3,E3,G1,3.121873123874325,shRORB1,9057.0,3346,11,8,1,11,8,Intermediate,0.0,0.0,0.0,0.24663175008564542,0.0,0.0,0.7533682499143545,0.0,0.7533682499143545,-0.03999786318737231,-0.23790689043608887,0.16403162237219693,0.04460573972847233,0.44103082405914573,-0.17979355548710163,-0.14946525424149665,0.3116553319521996,0.19846511028493002,-0.06024139242843768,D_Sample2
03_52_68__s6,organoid,3655.0,1775.0,D_Sample2,GRCm39,1775,3655,6220,3,52,68,A3,E4,F8,3.119015047879617,shRORB1,7371.0,1903,11,8,1,11,8,Intermediate,0.0,0.0,0.0,0.2361374407881463,0.0,0.0,0.7638625592118541,0.0,0.7638625592118541,-0.003927825642372748,-0.1399737476503804,0.11758125833958856,0.034978010322139014,0.45657630239304636,-0.15536652095072198,-0.12545646589336593,0.2411070827398088,0.10655736832443514,0.0058326618794197205,D_Sample2
03_52_93__s6,organoid,13682.0,2771.0,D_Sample2,GRCm39,2771,13682,23899,3,52,93,A3,E4,H9,6.921502704283,shRORB1,8795.0,2531,22,7,20,17,7,Intermediate,0.28076114235560284,0.0,0.0,0.0,0.0,0.0,0.7192388576443975,0.0,0.7192388576443975,0.16705921161922554,0.10619861019074683,-0.048102640751516115,-0.018725246304197564,0.17706724450040895,0.10100590082169164,0.2479936474158195,0.006526890491981463,-0.03042195311872352,0.004167216877328711,D_Sample2
03_53_51__s6,organoid,4803.0,2442.0,D_Sample2,GRCm39,2442,4803,8356,3,53,51,A3,E5,E3,2.644180720383094,shRORB1,7496.0,2430,3,6,13,8,6,Neuroendocrine1,0.29466165001142613,0.0,0.0,0.0,0.0,0.7053383499885739,0.0,0.0,0.7053383499885739,0.30779003001593735,0.3079678812851757,-0.06094643017595762,-0.02537102522913858,0.16788167358668538,0.8433748665280173,0.6466374007014507,0.0361434895281319,-0.009108476530255483,0.1496801030070126,D_Sample2
03_54_16__s6,organoid,9921.0,4002.0,D_Sample2,GRCm39,4002,9921,17007,3,54,16,A3,E6,B4,2.4392702348553574,shRORB1,9136.0,3979,2,1,10,0,1,Generalist NE,0.5283589841619193,0.0,0.0,0.0,0.0,0.45814934122349377,0.013491674614586968,0.0,0.5283589841619193,0.30495544888514864,0.30363798067021114,-0.09818148264443893,-0.05912390822168315,0.3033923848651546,0.5047499268764888,0.3926123453746297,-0.07894857372208414,0.08212653023994212,0.09940063521332387,D_Sample2
03_56_63__s6,organoid,17791.0,4523.0,D_Sample2,GRCm39,4524,17792,29740,3,56,63,A3,E8,F3,1.444550615479737,shRORB1,8974.0,3516,10,8,1,9,8,Intermediate,0.015957910912812682,0.0,0.0,0.378515064040655,0.0,0.0,0.6055270250465322,0.0,0.6055270250465322,-0.07151590246311972,-0.2447445656800735,0.167575795936799,0.039332288002826996,0.4528409235955645,-0.11026133661851624,-0.07181429428915415,0.35643166293967526,0.20844439900220718,0.06358132440602403,D_Sample2
03_56_77__s6,organoid,7941.0,3310.0,D_Sample2,GRCm39,3310,7941,13304,3,56,77,A3,E8,G5,0.881501070394157,shRORB1,8023.0,3276,7,1,9,8,1,Neuroendocrine1,0.2998900353745161,0.0,0.0,0.0,0.0,0.7001099646254838,0.0,0.0,0.7001099646254838,0.3266118000194065,0.36681299901696296,-0.07569545799265537,-0.03965953045663919,0.18813543379360897,0.5367185806016693,0.4326092339218759,0.08902294081913739,0.13251224260403155,0.029125717036288662,D_Sample2
03_56_81__s6,organoid,10902.0,3615.0,D_Sample2,GRCm39,3615,10902,18210,3,56,81,A3,E8,G9,3.210420106402495,shRORB1,9152.0,3594,11,8,1,11,8,Intermediate,0.00908245407783985,0.0,0.0,0.07773558182495108,0.0,0.0,0.9131819640972094,0.0,0.9131819640972094,-0.04002206778472689,-0.2628719458029762,0.1085834975976882,0.020657340941339086,0.3797468879969992,-0.16162936233424308,-0.16487729810601257,0.2823103764289028,0.15120879192491682,-0.04377074636930156,D_Sample2
03_58_05__s6,organoid,4295.0,2068.0,D_Sample2,GRCm39,2069,4296,7327,3,58,5,A3,E10,A5,5.70430733410943,shRORB1,7613.0,2075,6,5,16,7,5,Generalist NE,0.7260224324963933,0.0,0.0,0.0,0.0,0.27397756750360663,0.0,0.0,0.7260224324963933,0.33879391014642846,0.36245844370923264,-0.07023492968826679,-0.020693579189977586,-0.01685798665475896,0.6600374665065911,0.16451354253237815,0.07986529356441333,0.02691712604961438,0.4513986359200604,D_Sample2
03_58_17__s6,organoid,4681.0,1806.0,D_Sample2,GRCm39,1806,4681,7832,3,58,17,A3,E10,B5,4.2939542832728055,shRORB1,8002.0,1799,1,2,7,2,2,Generalist NE,0.9337163720496993,0.0,0.0,0.0,0.0,0.025615630278474074,0.040667997671826724,0.0,0.9337163720496993,0.2595742643431904,0.17168797089902166,-0.05970804449143402,-0.02051160985915451,0.24605377227762215,0.5211203286825596,0.2066891893461129,0.02811816454105759,0.004543304448073909,0.06309185025832278,D_Sample2
03_58_74__s6,organoid,8063.0,2059.0,D_Sample2,GRCm39,2059,8063,13246,3,58,74,A3,E10,G2,5.655463227086692,shRORB1,8269.0,2050,15,1,10,18,1,Intermediate,0.279830289181791,0.0,0.0,0.0,0.0,0.0,0.7201697108182092,0.0,0.7201697108182092,0.1406358308152839,0.08687594571460297,-0.037410486670383575,-0.024837535722290523,0.28752941433159596,0.013676905389453736,0.17202696077895419,-0.03161534004437457,-0.014969876963455225,0.07017862521656432,D_Sample2
03_59_30__s6,organoid,14644.0,4189.0,D_Sample2,GRCm39,4189,14644,24726,3,59,30,A3,E11,C6,3.5031412182463804,shRORB1,9227.0,3860,11,8,1,11,8,Generalist nonNE,0.0,0.0,0.0,0.7265891314875973,0.01857656084741368,0.0,0.2548343076649889,0.0,0.7265891314875973,-0.07624475036741331,-0.2626001547903562,0.1707470487509121,0.04623596880309991,0.3538800343208772,-0.1661314796726764,-0.1464456789063169,0.48442351593161526,0.19784491253066733,0.07872569621867281,D_Sample2
03_60_36__s6,organoid,9076.0,3145.0,D_Sample2,GRCm39,3145,9076,15541,3,60,36,A3,E12,C12,0.7712648743940062,shRORB1,8803.0,3124,15,5,17,3,5,Neuroendocrine1,0.23200227919227473,0.025347989094697435,0.0,0.0,0.0,0.7426497317130278,0.0,0.0,0.7426497317130278,0.4036604012642007,0.3331904326535121,-0.07380132871814683,-0.026904980865421008,-0.16366603641555322,1.1307462406697453,0.8236172655467584,0.18720958334877252,-0.047608926967598636,0.2932826947621967,D_Sample2
03_60_41__s6,organoid,5399.0,2675.0,D_Sample2,GRCm39,2675,5399,9206,3,60,41,A3,E12,D5,1.6669753658084832,shRORB1,7459.0,2650,4,1,3,5,1,Generalist NE,0.611992424508379,0.0,0.0,0.0,0.0,0.0,0.3880075754916206,0.0,0.611992424508379,0.15930174733284846,0.08081482464076695,-0.07454206292806825,-0.0421661924301928,0.4633370563368483,0.033165766286944676,0.024391401825553605,-0.0423027710572354,-0.0008067114722259544,0.03961247246737368,D_Sample2
03_61_43__s6,organoid,5568.0,2561.0,D_Sample2,GRCm39,2562,5569,9691,3,61,43,A3,F1,D7,3.358477011494253,shRORB1,7479.0,2537,20,6,13,3,6,Generalist NE,0.8079650988278115,0.022777934535728836,0.0,0.0,0.0,0.15395319867345358,0.015303767963006051,0.0,0.8079650988278115,0.2919558676780052,0.18136593458379024,-0.0677187327564499,-0.02635191590724706,0.18893814628858385,0.3294943242289163,0.3921877925123263,0.04145433636505941,0.06977797474620419,0.16035339991215788,D_Sample2
03_61_58__s6,organoid,11816.0,3599.0,D_Sample2,GRCm39,3599,11816,20503,3,61,58,A3,F1,E10,4.070751523358158,shRORB1,9122.0,3569,11,8,1,11,8,Generalist nonNE,0.005069455809622717,0.0,0.0,0.6386721026166852,0.012103763946287847,0.0,0.3441546776274042,0.0,0.6386721026166852,-0.066458167850848,-0.23928309979037354,0.1739311019728504,0.028050974655126848,0.334160908601839,-0.124080962356558,-0.12158130187920392,0.4438066098821241,0.3070182562447612,0.01084905760454749,D_Sample2
03_62_23__s6,organoid,5504.0,2573.0,D_Sample2,GRCm39,2573,5504,9279,3,62,23,A3,F2,B11,2.8343023255813953,shRORB1,7499.0,2564,2,1,10,0,1,Generalist NE,0.6979944855563426,0.0246101376864739,0.0,0.0,0.0,0.27739537675718356,0.0,0.0,0.6979944855563426,0.2965435508489655,0.26279920119474703,-0.06420232704259698,-0.034957560219194744,0.06540742705995806,0.2845759789613354,0.464843143444599,0.06252448845224698,0.11683742844891504,0.05796914778333226,D_Sample2
